"block_id","program","k","N","q","prev","draws","seed","status"
2064,"lattice_k",12,20,0.85,NA,50000,20302064,"claimed"
2065,"lattice_k",12,20,0.92,NA,50000,20302065,"claimed"
2066,"lattice_k",12,20,0.97,NA,50000,20302066,"claimed"
2067,"lattice_k",12,30,0.65,NA,50000,20302067,"claimed"
2068,"lattice_k",12,30,0.75,NA,50000,20302068,"claimed"
2069,"lattice_k",12,30,0.85,NA,50000,20302069,"claimed"
2070,"lattice_k",12,30,0.92,NA,50000,20302070,"claimed"
2071,"lattice_k",12,30,0.97,NA,50000,20302071,"claimed"
2072,"lattice_k",12,50,0.65,NA,50000,20302072,"claimed"
2073,"lattice_k",12,50,0.75,NA,50000,20302073,"claimed"
2074,"lattice_k",12,50,0.85,NA,50000,20302074,"claimed"
2075,"lattice_k",12,50,0.92,NA,50000,20302075,"claimed"
2076,"lattice_k",12,50,0.97,NA,50000,20302076,"claimed"
2077,"lattice_k",12,75,0.65,NA,50000,20302077,"claimed"
2078,"lattice_k",12,75,0.75,NA,50000,20302078,"claimed"
2079,"lattice_k",12,75,0.85,NA,50000,20302079,"claimed"
2080,"lattice_k",12,75,0.92,NA,50000,20302080,"claimed"
2081,"lattice_k",12,75,0.97,NA,50000,20302081,"claimed"
2082,"lattice_k",12,100,0.65,NA,50000,20302082,"claimed"
2083,"lattice_k",12,100,0.75,NA,50000,20302083,"claimed"
2084,"lattice_k",12,100,0.85,NA,50000,20302084,"claimed"
2085,"lattice_k",12,100,0.92,NA,50000,20302085,"claimed"
2086,"lattice_k",12,100,0.97,NA,50000,20302086,"claimed"
2087,"lattice_k",12,150,0.65,NA,50000,20302087,"claimed"
2088,"lattice_k",12,150,0.75,NA,50000,20302088,"claimed"
2089,"lattice_k",12,150,0.85,NA,50000,20302089,"claimed"
2090,"lattice_k",12,150,0.92,NA,50000,20302090,"claimed"
2091,"lattice_k",12,150,0.97,NA,50000,20302091,"claimed"
2092,"lattice_k",12,200,0.65,NA,50000,20302092,"claimed"
2093,"lattice_k",12,200,0.75,NA,50000,20302093,"claimed"
2094,"lattice_k",12,200,0.85,NA,50000,20302094,"claimed"
2095,"lattice_k",12,200,0.92,NA,50000,20302095,"claimed"
2096,"lattice_k",12,200,0.97,NA,50000,20302096,"claimed"
2097,"lattice_k",12,300,0.65,NA,50000,20302097,"claimed"
2098,"lattice_k",12,300,0.75,NA,50000,20302098,"claimed"
2099,"lattice_k",12,300,0.85,NA,50000,20302099,"claimed"
2100,"lattice_k",12,300,0.92,NA,50000,20302100,"claimed"
2101,"lattice_k",12,300,0.97,NA,50000,20302101,"claimed"
2102,"lattice_k",12,500,0.65,NA,50000,20302102,"claimed"
2103,"lattice_k",12,500,0.75,NA,50000,20302103,"claimed"
2104,"lattice_k",12,500,0.85,NA,50000,20302104,"claimed"
2105,"lattice_k",12,500,0.92,NA,50000,20302105,"claimed"
2106,"lattice_k",12,500,0.97,NA,50000,20302106,"claimed"
2107,"lattice_k",12,1000,0.65,NA,50000,20302107,"claimed"
2108,"lattice_k",12,1000,0.75,NA,50000,20302108,"claimed"
2109,"lattice_k",12,1000,0.85,NA,50000,20302109,"claimed"
2110,"lattice_k",12,1000,0.92,NA,50000,20302110,"claimed"
2111,"lattice_k",12,1000,0.97,NA,50000,20302111,"claimed"
2112,"lattice_k",20,15,0.65,NA,50000,20302112,"claimed"
2113,"lattice_k",20,15,0.75,NA,50000,20302113,"claimed"
2114,"lattice_k",20,15,0.85,NA,50000,20302114,"claimed"
2115,"lattice_k",20,15,0.92,NA,50000,20302115,"claimed"
2116,"lattice_k",20,15,0.97,NA,50000,20302116,"claimed"
2117,"lattice_k",20,20,0.65,NA,50000,20302117,"claimed"
2118,"lattice_k",20,20,0.75,NA,50000,20302118,"claimed"
2119,"lattice_k",20,20,0.85,NA,50000,20302119,"claimed"
2120,"lattice_k",20,20,0.92,NA,50000,20302120,"claimed"
2121,"lattice_k",20,20,0.97,NA,50000,20302121,"claimed"
2122,"lattice_k",20,30,0.65,NA,50000,20302122,"claimed"
2123,"lattice_k",20,30,0.75,NA,50000,20302123,"claimed"
2124,"lattice_k",20,30,0.85,NA,50000,20302124,"claimed"
2125,"lattice_k",20,30,0.92,NA,50000,20302125,"claimed"
2126,"lattice_k",20,30,0.97,NA,50000,20302126,"claimed"
2127,"lattice_k",20,50,0.65,NA,50000,20302127,"claimed"
2128,"lattice_k",20,50,0.75,NA,50000,20302128,"claimed"
2129,"lattice_k",20,50,0.85,NA,50000,20302129,"claimed"
2130,"lattice_k",20,50,0.92,NA,50000,20302130,"claimed"
2131,"lattice_k",20,50,0.97,NA,50000,20302131,"claimed"
2132,"lattice_k",20,75,0.65,NA,50000,20302132,"claimed"
2133,"lattice_k",20,75,0.75,NA,50000,20302133,"claimed"
2134,"lattice_k",20,75,0.85,NA,50000,20302134,"claimed"
2135,"lattice_k",20,75,0.92,NA,50000,20302135,"claimed"
2136,"lattice_k",20,75,0.97,NA,50000,20302136,"claimed"
2137,"lattice_k",20,100,0.65,NA,50000,20302137,"claimed"
2138,"lattice_k",20,100,0.75,NA,50000,20302138,"claimed"
2139,"lattice_k",20,100,0.85,NA,50000,20302139,"claimed"
2140,"lattice_k",20,100,0.92,NA,50000,20302140,"claimed"
2141,"lattice_k",20,100,0.97,NA,50000,20302141,"claimed"
2142,"lattice_k",20,150,0.65,NA,50000,20302142,"claimed"
2143,"lattice_k",20,150,0.75,NA,50000,20302143,"claimed"
2144,"lattice_k",20,150,0.85,NA,50000,20302144,"claimed"
2145,"lattice_k",20,150,0.92,NA,50000,20302145,"claimed"
2146,"lattice_k",20,150,0.97,NA,50000,20302146,"claimed"
2147,"lattice_k",20,200,0.65,NA,50000,20302147,"claimed"
2148,"lattice_k",20,200,0.75,NA,50000,20302148,"claimed"
2149,"lattice_k",20,200,0.85,NA,50000,20302149,"claimed"
2150,"lattice_k",20,200,0.92,NA,50000,20302150,"claimed"
2151,"lattice_k",20,200,0.97,NA,50000,20302151,"claimed"
2152,"lattice_k",20,300,0.65,NA,50000,20302152,"claimed"
2153,"lattice_k",20,300,0.75,NA,50000,20302153,"claimed"
2154,"lattice_k",20,300,0.85,NA,50000,20302154,"claimed"
2155,"lattice_k",20,300,0.92,NA,50000,20302155,"claimed"
2156,"lattice_k",20,300,0.97,NA,50000,20302156,"claimed"
2157,"lattice_k",20,500,0.65,NA,50000,20302157,"claimed"
2158,"lattice_k",20,500,0.75,NA,50000,20302158,"claimed"
2159,"lattice_k",20,500,0.85,NA,50000,20302159,"claimed"
2160,"lattice_k",20,500,0.92,NA,50000,20302160,"claimed"
2161,"lattice_k",20,500,0.97,NA,50000,20302161,"claimed"
2162,"lattice_k",20,1000,0.65,NA,50000,20302162,"claimed"
2163,"lattice_k",20,1000,0.75,NA,50000,20302163,"claimed"
2164,"lattice_k",20,1000,0.85,NA,50000,20302164,"claimed"
2165,"lattice_k",20,1000,0.92,NA,50000,20302165,"claimed"
2166,"lattice_k",20,1000,0.97,NA,50000,20302166,"claimed"
